metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,case_definition,source_status,statistic,value,display_value,unit,numerator,denominator,comparison_n,status_flag,ci_lower_value,ci_upper_value,ci_level,ci_method,sdc_policy,primary_suppression_threshold,primary_suppression,related_primary_cells,related_suppression_review,suppression_review,suppression_reason,deaths,ci_variance,ci_max_weight,__upper_point,__upper_variance,suppression_status,disclosure_note
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,heart,all,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,2,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,heart,female,all,upper_clear_likely_possible,death_certificate,annual_count,155,155,count,155,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,heart,female,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,2,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,heart,male,all,upper_clear_likely_possible,death_certificate,annual_count,147,147,count,147,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,heart,male,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,2,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,stroke,all,all,upper_clear_likely_possible,death_certificate,annual_count,289,289,count,289,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,stroke,all,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,2,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,stroke,female,all,upper_clear_likely_possible,death_certificate,annual_count,169,169,count,169,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,stroke,female,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,2,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,stroke,male,all,upper_clear_likely_possible,death_certificate,annual_count,120,120,count,120,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2012,2012-01-01,2012,,,1,stroke,male,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,2,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,age_70_plus,primary_clear_likely,death_certificate,annual_count,392,392,count,392,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,age_70_plus,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,all,primary_clear_likely,death_certificate,annual_count,536,536,count,536,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,under_70,primary_clear_likely,death_certificate,annual_count,144,144,count,144,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,under_70,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,female,all,primary_clear_likely,death_certificate,annual_count,285,285,count,285,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,female,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,male,all,primary_clear_likely,death_certificate,annual_count,251,251,count,251,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,male,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,all,all,primary_clear_likely,death_certificate,annual_count,264,264,count,264,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,all,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,female,all,primary_clear_likely,death_certificate,annual_count,131,131,count,131,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,female,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,male,all,primary_clear_likely,death_certificate,annual_count,133,133,count,133,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,male,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,all,all,primary_clear_likely,death_certificate,annual_count,272,272,count,272,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,all,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,female,all,primary_clear_likely,death_certificate,annual_count,154,154,count,154,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,female,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,male,all,primary_clear_likely,death_certificate,annual_count,118,118,count,118,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,male,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,age_70_plus,upper_clear_likely_possible,death_certificate,annual_count,436,436,count,436,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,age_70_plus,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,annual_count,622,622,count,622,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,under_70,upper_clear_likely_possible,death_certificate,annual_count,186,186,count,186,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,all,under_70,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,annual_count,331,331,count,331,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,annual_count,291,291,count,291,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,all,all,upper_clear_likely_possible,death_certificate,annual_count,316,316,count,316,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,all,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,female,all,upper_clear_likely_possible,death_certificate,annual_count,156,156,count,156,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,female,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,male,all,upper_clear_likely_possible,death_certificate,annual_count,160,160,count,160,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,heart,male,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,all,all,upper_clear_likely_possible,death_certificate,annual_count,306,306,count,306,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,all,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,female,all,upper_clear_likely_possible,death_certificate,annual_count,175,175,count,175,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,female,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,male,all,upper_clear_likely_possible,death_certificate,annual_count,131,131,count,131,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2013,2013-01-01,2013,,,1,stroke,male,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,3,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,age_70_plus,primary_clear_likely,death_certificate,annual_count,389,389,count,389,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,age_70_plus,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,all,primary_clear_likely,death_certificate,annual_count,500,500,count,500,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,under_70,primary_clear_likely,death_certificate,annual_count,111,111,count,111,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,under_70,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,female,all,primary_clear_likely,death_certificate,annual_count,259,259,count,259,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,female,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,male,all,primary_clear_likely,death_certificate,annual_count,241,241,count,241,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,male,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,heart,all,all,primary_clear_likely,death_certificate,annual_count,255,255,count,255,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,heart,all,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,heart,female,all,primary_clear_likely,death_certificate,annual_count,127,127,count,127,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,heart,female,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,heart,male,all,primary_clear_likely,death_certificate,annual_count,128,128,count,128,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,heart,male,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,stroke,all,all,primary_clear_likely,death_certificate,annual_count,245,245,count,245,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,stroke,all,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,stroke,female,all,primary_clear_likely,death_certificate,annual_count,132,132,count,132,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,stroke,female,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,stroke,male,all,primary_clear_likely,death_certificate,annual_count,113,113,count,113,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,stroke,male,all,primary_clear_likely,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,age_70_plus,upper_clear_likely_possible,death_certificate,annual_count,458,458,count,458,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,age_70_plus,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,annual_count,605,605,count,605,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,under_70,upper_clear_likely_possible,death_certificate,annual_count,147,147,count,147,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,all,under_70,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,annual_count,297,297,count,297,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,annual,2014,2014-01-01,2014,,,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,annual_previous_5yr_mean,,,count,,,4,insufficient_history,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
